,time,hight,temp,disp,type
20629,136680.000012,0.1375,269.019348,0.0039351482,263.15
20630,136800.0,0.1375,269.044197,0.0039354552,263.15
20631,136919.999988,0.1375,269.023258,0.0039353122,263.15
20632,137040.00001199997,0.1375,269.053027,0.0039354132000000005,263.15
20633,137160.0,0.1375,269.042179,0.0039357782,263.15
20634,137279.999988,0.1375,269.03284399999995,0.0039356172,263.15
20635,137400.000012,0.1375,269.016321,0.0040162812,263.15
20636,137520.0,0.1375,269.033349,0.0040169372,263.15
20637,137639.999988,0.1375,269.028304,0.0040177462,263.15
20638,137760.000012,0.1375,269.033728,0.0040176352,263.15
20639,137880.0,0.1375,269.01442899999995,0.0040168932,263.15
20640,137999.999988,0.1375,269.02023099999997,0.0040340142,263.15
20641,138120.000012,0.1375,269.02300599999995,0.0040326612,263.15
20642,138240.0,0.1375,269.015564,0.0040326842,263.15
20643,138359.99998800003,0.1375,269.017834,0.0040330432,263.15
20644,138480.000012,0.1375,269.010897,0.0040331572,263.15
20645,138600.0,0.1375,269.03259299999996,0.0040326522,263.15
20646,138719.999988,0.1375,269.015564,0.0040328982,263.15
20647,138840.00001199997,0.1375,269.008374,0.0040326362,263.15
20648,138960.0,0.1375,269.025024,0.004033243200000001,263.15
20649,139079.999988,0.1375,268.998535,0.0040328942000000005,263.15
20650,139200.000012,0.1375,269.036629,0.0040324552,263.15
20651,139320.0,0.1375,269.006103,0.0040323712,263.15
20652,139439.999988,0.1375,269.045837,0.0040324172,263.15
20653,139560.000012,0.1375,269.017835,0.0040329362,263.15
20654,139680.0,0.1375,269.013419,0.0040330332,263.15
20655,139799.999988,0.1375,269.037512,0.0040324402,263.15
20656,139920.000012,0.1375,269.027295,0.0040329262,263.15
20657,140040.0,0.1375,268.99803099999997,0.0040329091999999995,263.15
20658,140159.99998800003,0.1375,269.034611,0.0040336952,263.15
20659,140280.000012,0.1375,269.045837,0.0040327392,263.15
20660,140400.0,0.1375,269.01821199999995,0.0041092991999999995,263.15
20661,140519.999988,0.1375,269.018465,0.004110283199999999,263.15
20662,140640.00001199997,0.1375,268.99475099999995,0.0041098331999999994,263.15
20663,140760.0,0.1375,269.02351,0.0041096632,263.15
20664,140879.999988,0.1375,268.99954399999996,0.0041096632,263.15
20665,141000.000012,0.1375,268.993994,0.0041097912,263.15
20666,141120.0,0.1375,269.01064399999996,0.0041098232,263.15
20667,141239.999988,0.1375,269.012158,0.0041107562,263.15
20668,141360.000012,0.1375,269.01291499999996,0.0041102642,263.15
20669,141480.0,0.1375,268.972424,0.0041099412,263.15
20670,141599.999988,0.1375,269.001562,0.0041093501999999995,263.15
20671,141720.000012,0.1375,269.010897,0.0041098402,263.15
20672,141840.0,0.1375,269.010266,0.0041094572,263.15
20673,141959.99998800003,0.1375,269.01291499999996,0.0041095982,263.15
20674,142080.000012,0.1375,268.979361,0.0041098082,263.15
20675,142200.0,0.1375,268.989831,0.0041100462,263.15
20676,142319.999988,0.1375,269.01064399999996,0.0041099282,263.15
20677,142440.00001199997,0.1375,269.006103,0.0041509072,263.15
20678,142560.0,0.1375,269.00433699999996,0.0041516612,263.15
20679,142679.999988,0.1375,269.015564,0.0041509342,263.15
20680,142800.000012,0.1375,269.04394499999995,0.0041523572,263.15
20681,142920.0,0.1375,269.01316699999995,0.0041516972,263.15
20682,143039.999988,0.1375,269.02048299999996,0.0041508022,263.15
20683,143160.000012,0.1375,269.00496799999996,0.0041511882,263.15
20684,143280.0,0.1375,268.984407,0.0041512072,263.15
